1:1:1	الٓر	P	INL|
12:6:1	ٱللَّهِ	N	PN|ROOT:أله|LEM:اللَّه|GEN
12:7:1	وَ	P	CIRC|PREF|LEM:و
12:7:2	قَدْ	P	CERT|LEM:قَد
12:8:1	هَدَىٰ	V	PERF|VF:1|ROOT:هدي|LEM:هَدَى|3MS
12:8:2	نَا	N	PRON|SUFF|1P
12:9:1	سُبُلَ	N	ROOT:سبل|LEM:سَبِيل|MP|ACC
12:9:2	نَا	N	PRON|SUFF|1P
12:10:1	وَ	P	CONJ|PREF|LEM:و
12:10:2	لَ	P	EMPH|PREF|LEM:ل
12:10:3	نَصْبِرَ	V	IMPF|VF:1|ROOT:صبر|LEM:صَبَرَ|1P|MOOD:IND
12:10:4	نَّ	P	EMPH|SUFF|LEM:ن
12:11:1	عَلَىٰ	P	P|LEM:عَلَى
12:12:1	مَآ	N	REL|LEM:ما
12:13:1	ءَاذَيْ	V	PERF|VF:4|ROOT:أذي|LEM:أُوذِيَ|2MP
12:13:2	تُمُو	N	PRON|SUFF|2MP
12:13:3	نَا	N	PRON|SUFF|1P
12:14:1	وَ	P	CONJ|PREF|LEM:و
12:14:2	عَلَى	P	P|LEM:عَلَى
12:15:1	ٱللَّهِ	N	PN|ROOT:أله|LEM:اللَّه|GEN
12:16:1	فَ	P	REM|PREF|LEM:ف
12:16:2	لْ	P	IMPV|PREF|LEM:ل
12:16:3	يَتَوَكَّلِ	V	IMPF|VF:5|ROOT:وكل|LEM:تَوَكَّلْ|3MS|MOOD:JUS
12:17:1	ٱلْ	P	DET|PREF|LEM:ال
12:17:2	مُتَوَكِّلُونَ	N	ACT_PCPL|VF:5|ROOT:وكل|LEM:مُتَوَكِّل|MP|NOM
13:1:1	وَ	P	CONJ|PREF|LEM:و
13:1:2	قَالَ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|3MS
13:2:1	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
13:3:1	كَفَرُ	V	PERF|VF:1|ROOT:كفر|LEM:كَفَرَ|3MP
13:3:2	وا۟	N	PRON|SUFF|3MP
13:4:1	لِ	P	P|PREF|LEM:ل
13:4:2	رُسُلِ	N	ROOT:رسل|LEM:رَسُول|MP|GEN
13:4:3	هِمْ	N	PRON|SUFF|3MP
13:5:1	لَ	P	EMPH|PREF|LEM:ل
13:5:2	نُخْرِجَ	V	IMPF|VF:4|ROOT:خرج|LEM:أَخْرَجَ|1P|MOOD:IND
13:5:3	نَّ	P	EMPH|SUFF|LEM:ن
13:5:4	كُم	N	PRON|SUFF|2MP
13:6:1	مِّنْ	P	P|LEM:مِن
13:7:1	أَرْضِ	N	ROOT:أرض|LEM:أَرْض|F|GEN
13:7:2	نَآ	N	PRON|SUFF|1P
13:8:1	أَوْ	P	CONJ|LEM:أَو
13:9:1	لَ	P	EMPH|PREF|LEM:ل
13:9:2	تَعُودُ	V	IMPF|VF:1|ROOT:عود|LEM:عادَ|2MP|MOOD:IND
13:9:3	نَّ	P	EMPH|SUFF|LEM:ن
13:10:1	فِى	P	P|LEM:فِي
13:11:1	مِلَّتِ	N	ROOT:ملل|LEM:مِلَّة|F|GEN
13:11:2	نَا	N	PRON|SUFF|1P
13:12:1	فَ	P	REM|PREF|LEM:ف
13:12:2	أَوْحَىٰٓ	V	PERF|VF:4|ROOT:وحي|LEM:أَوْحَى|3MS
13:13:1	إِلَيْ	P	P|LEM:إِلَى
13:13:2	هِمْ	N	PRON|SUFF|3MP
13:14:1	رَبُّ	N	ROOT:ربب|LEM:رَبّ|M|NOM
13:14:2	هُمْ	N	PRON|SUFF|3MP
13:15:1	لَ	P	EMPH|PREF|LEM:ل
13:15:2	نُهْلِكَ	V	IMPF|VF:4|ROOT:هلك|LEM:أَهْلَكَ|1P|MOOD:IND
13:15:3	نَّ	P	EMPH|SUFF|LEM:ن
13:16:1	ٱل	P	DET|PREF|LEM:ال
13:16:2	ظَّٰلِمِينَ	N	ACT_PCPL|VF:1|ROOT:ظلم|LEM:ظالِم|MP|ACC
14:1:1	وَ	P	CONJ|PREF|LEM:و
14:1:2	لَ	P	EMPH|PREF|LEM:ل
14:1:3	نُسْكِنَ	V	IMPF|VF:4|ROOT:سكن|LEM:أَسْكَن|1P|MOOD:IND
14:1:4	نَّ	P	EMPH|SUFF|LEM:ن
14:1:5	كُمُ	N	PRON|SUFF|2MP
14:2:1	ٱلْ	P	DET|PREF|LEM:ال
14:2:2	أَرْضَ	N	ROOT:أرض|LEM:أَرْض|F|ACC
14:3:1	مِنۢ	P	P|LEM:مِن
14:4:1	بَعْدِ	N	ROOT:بعد|LEM:بَعْد|GEN
14:4:2	هِمْ	N	PRON|SUFF|3MP
14:5:1	ذَٰ	N	DEM|LEM:ذا|MS
14:5:2	لِ	P	DIST|SUFF|LEM:ل
14:5:3	كَ	P	ADDR|SUFF|M
14:6:1	لِ	P	P|PREF|LEM:ل
14:6:2	مَنْ	N	REL|LEM:مَن
14:7:1	خَافَ	V	PERF|VF:1|ROOT:خوف|LEM:خافَ|3MS
14:8:1	مَقَامِ	N	ROOT:قوم|LEM:مَقام|M|ACC
14:8:2	ى	N	PRON|SUFF|1S
14:9:1	وَ	P	CONJ|PREF|LEM:و
14:9:2	خَافَ	V	PERF|VF:1|ROOT:خوف|LEM:خافَ|3MS
14:10:1	وَعِيدِ	N	ROOT:وعد|LEM:وَعِيد|M|ACC
14:10:2		N	PRON|SUFF|1S
15:1:1	وَ	P	CONJ|PREF|LEM:و
15:1:2	ٱسْتَفْتَحُ	V	PERF|VF:10|ROOT:فتح|LEM:اسْتَفْتَحُ|3MP
15:1:3	وا۟	N	PRON|SUFF|3MP
15:2:1	وَ	P	CONJ|PREF|LEM:و
15:2:2	خَابَ	V	PERF|VF:1|ROOT:خيب|LEM:خابَ|3MS
15:3:1	كُلُّ	N	ROOT:كلل|LEM:كُلّ|M|NOM
15:4:1	جَبَّارٍ	N	ROOT:جبر|LEM:جَبّار|MS|INDEF|GEN|ADJ
15:5:1	عَنِيدٍ	N	ROOT:عند|LEM:عَنِيد|MS|INDEF|GEN|ADJ
16:1:1	مِّن	P	P|LEM:مِن
16:2:1	وَرَآئِ	N	ROOT:وري|LEM:وَراء|GEN
16:2:2	هِۦ	N	PRON|SUFF|3MS
16:3:1	جَهَنَّمُ	N	PN|LEM:جَهَنَّم|NOM
16:4:1	وَ	P	CONJ|PREF|LEM:و
16:4:2	يُسْقَىٰ	V	IMPF|VF:1|PASS|ROOT:سقي|LEM:سَقَى|3MS|MOOD:IND
16:5:1	مِن	P	P|LEM:مِن
16:6:1	مَّآءٍ	N	ROOT:موه|LEM:ماء|M|INDEF|GEN
16:7:1	صَدِيدٍ	N	ROOT:صدد|LEM:صَدِيد|MS|INDEF|GEN|ADJ
17:1:1	يَتَجَرَّعُ	V	IMPF|VF:5|ROOT:جرع|LEM:يَتَجَرَّعُ|3MS|MOOD:IND
17:1:2	هُۥ	N	PRON|SUFF|3MS
17:2:1	وَ	P	CONJ|PREF|LEM:و
17:2:2	لَا	P	NEG|LEM:لا
17:3:1	يَكَادُ	V	IMPF|VF:1|ROOT:كود|LEM:كادَ|FAM:كَاد|3MS|MOOD:IND
17:4:1	يُسِيغُ	V	IMPF|VF:4|ROOT:سوغ|LEM:يُسِيغُ|3MS|MOOD:IND
17:4:2	هُۥ	N	PRON|SUFF|3MS
17:5:1	وَ	P	CONJ|PREF|LEM:و
17:5:2	يَأْتِي	V	IMPF|VF:1|ROOT:أتي|LEM:أَتَى|3MS|MOOD:IND
17:5:3	هِ	N	PRON|SUFF|3MS
17:6:1	ٱلْ	P	DET|PREF|LEM:ال
17:6:2	مَوْتُ	N	ROOT:موت|LEM:مَوْت|M|NOM
17:7:1	مِن	P	P|LEM:مِن
17:8:1	كُلِّ	N	ROOT:كلل|LEM:كُلّ|M|GEN
17:9:1	مَكَانٍ	N	ROOT:كون|LEM:مَكان|M|INDEF|GEN
17:10:1	وَ	P	CONJ|PREF|LEM:و
17:10:2	مَا	P	NEG|LEM:ما
17:11:1	هُوَ	N	PRON|3MS
17:12:1	بِ	P	P|PREF|LEM:ب
17:12:2	مَيِّتٍ	N	ROOT:موت|LEM:مَيِّت|MS|INDEF|GEN
17:13:1	وَ	P	CONJ|PREF|LEM:و
17:13:2	مِن	P	P|LEM:مِن
17:14:1	وَرَآئِ	N	ROOT:وري|LEM:وَراء|GEN
17:14:2	هِۦ	N	PRON|SUFF|3MS
17:15:1	عَذَابٌ	N	ROOT:عذب|LEM:عَذاب|M|INDEF|NOM
17:16:1	غَلِيظٌ	N	ROOT:غلظ|LEM:غَلِيظ|MS|INDEF|NOM|ADJ
18:1:1	مَّثَلُ	N	ROOT:مثل|LEM:مَثَل|M|NOM
18:2:1	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
18:3:1	كَفَرُ	V	PERF|VF:1|ROOT:كفر|LEM:كَفَرَ|3MP
18:3:2	وا۟	N	PRON|SUFF|3MP
18:4:1	بِ	P	P|PREF|LEM:ب
18:4:2	رَبِّ	N	ROOT:ربب|LEM:رَبّ|M|GEN
18:4:3	هِمْ	N	PRON|SUFF|3MP
18:5:1	أَعْمَٰلُ	N	ROOT:عمل|LEM:عَمَل|MP|NOM
18:5:2	هُمْ	N	PRON|SUFF|3MP
18:6:1	كَ	P	P|PREF|LEM:ك
18:6:2	رَمَادٍ	N	ROOT:رمد|LEM:رَماد|M|INDEF|GEN
18:7:1	ٱشْتَدَّتْ	V	PERF|VF:8|ROOT:شدد|LEM:اشْتَدَّتْ|3FS
18:8:1	بِ	P	P|PREF|LEM:ب
18:8:2	هِ	N	PRON|3MS
18:9:1	ٱل	P	DET|PREF|LEM:ال
18:9:2	رِّيحُ	N	ROOT:روح|LEM:رِيح|F|NOM
18:10:1	فِى	P	P|LEM:فِي
18:11:1	يَوْمٍ	N	ROOT:يوم|LEM:يَوْم|M|INDEF|GEN
18:12:1	عَاصِفٍ	N	ACT_PCPL|VF:1|ROOT:عصف|LEM:عاصِف|M|INDEF|GEN
18:13:1	لَّا	P	NEG|LEM:لا
18:14:1	يَقْدِرُ	V	IMPF|VF:1|ROOT:قدر|LEM:قَدَرَ|3MP|MOOD:IND
18:14:2	ونَ	N	PRON|SUFF|3MP
18:15:1	مِ	P	P|LEM:مِن
18:15:2	مَّا	N	REL|LEM:ما
18:16:1	كَسَبُ	V	PERF|VF:1|ROOT:كسب|LEM:كَسَبَ|3MP
18:16:2	وا۟	N	PRON|SUFF|3MP
18:17:1	عَلَىٰ	P	P|LEM:عَلَى
18:18:1	شَىْءٍ	N	ROOT:شيأ|LEM:شَىْء|M|INDEF|GEN
18:19:1	ذَٰ	N	DEM|LEM:ذا|MS
18:19:2	لِ	P	DIST|SUFF|LEM:ل
18:19:3	كَ	P	ADDR|SUFF|M
18:20:1	هُوَ	N	PRON|3MS
18:21:1	ٱل	P	DET|PREF|LEM:ال
18:21:2	ضَّلَٰلُ	N	ROOT:ضلل|LEM:ضَلال|M|NOM
18:22:1	ٱلْ	P	DET|PREF|LEM:ال
18:22:2	بَعِيدُ	N	ROOT:بعد|LEM:بَعِيد|MS|NOM|ADJ
19:1:1	أَ	N	INTG|PREF|LEM:أ
19:1:2	لَمْ	P	NEG|LEM:لَم
19:2:1	تَرَ	V	IMPF|VF:1|ROOT:رأي|LEM:رَأَى|2MS|MOOD:JUS
19:3:1	أَنَّ	P	ACC|LEM:أَنّ|FAM:إِنّ
19:4:1	ٱللَّهَ	N	PN|ROOT:أله|LEM:اللَّه|ACC
19:5:1	خَلَقَ	V	PERF|VF:1|ROOT:خلق|LEM:خَلَقَ|3MS
19:6:1	ٱل	P	DET|PREF|LEM:ال
19:6:2	سَّمَٰوَٰتِ	N	ROOT:سمو|LEM:سَماء|FP|GEN
19:7:1	وَ	P	CONJ|PREF|LEM:و
19:7:2	ٱلْ	P	DET|PREF|LEM:ال
19:7:3	أَرْضَ	N	ROOT:أرض|LEM:أَرْض|F|ACC
19:8:1	بِ	P	P|PREF|LEM:ب
19:8:2	ٱلْ	P	DET|PREF|LEM:ال
19:8:3	حَقِّ	N	ROOT:حقق|LEM:حَقّ|M|GEN
19:9:1	إِن	P	COND|LEM:إِن
19:10:1	يَشَأْ	V	IMPF|VF:1|ROOT:شيأ|LEM:شاءَ|3MS|MOOD:JUS
19:11:1	يُذْهِبْ	V	IMPF|VF:4|ROOT:ذهب|LEM:أَذْهَبَ|3MS|MOOD:JUS
19:11:2	كُمْ	N	PRON|SUFF|2MP
19:12:1	وَ	P	CONJ|PREF|LEM:و
19:12:2	يَأْتِ	V	IMPF|VF:1|ROOT:أتي|LEM:أَتَى|3MS|MOOD:JUS
19:13:1	بِ	P	P|PREF|LEM:ب
19:13:2	خَلْقٍ	N	ROOT:خلق|LEM:خَلْق|M|INDEF|GEN
19:14:1	جَدِيدٍ	N	ROOT:جدد|LEM:جَدِيد|MS|INDEF|GEN|ADJ
20:1:1	وَ	P	CONJ|PREF|LEM:و
20:1:2	مَا	P	NEG|LEM:ما
20:2:1	ذَٰ	N	DEM|LEM:ذا|MS
20:2:2	لِ	P	DIST|SUFF|LEM:ل
20:2:3	كَ	P	ADDR|SUFF|M
20:3:1	عَلَى	P	P|LEM:عَلَى
20:4:1	ٱللَّهِ	N	PN|ROOT:أله|LEM:اللَّه|GEN
20:5:1	بِ	P	P|PREF|LEM:ب
20:5:2	عَزِيزٍ	N	ROOT:عزز|LEM:عَزِيز|MS|INDEF|GEN
21:1:1	وَ	P	CONJ|PREF|LEM:و
21:1:2	بَرَزُ	V	PERF|VF:1|ROOT:برز|LEM:بَرَزَ|3MP
21:1:3	وا۟	N	PRON|SUFF|3MP
21:2:1	لِ	P	P|PREF|LEM:ل
21:2:2	لَّهِ	N	PN|ROOT:أله|LEM:اللَّه|GEN
21:3:1	جَمِيعًا	N	ROOT:جمع|LEM:جَمِيع|M|INDEF|ACC
21:4:1	فَ	P	REM|PREF|LEM:ف
21:4:2	قَالَ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|3MS
21:5:1	ٱل	P	DET|PREF|LEM:ال
21:5:2	ضُّعَفَٰٓؤُا۟	N	ROOT:ضعف|LEM:ضَعِيف|MP|NOM
21:6:1	لِ	P	P|PREF|LEM:ل
21:6:2	لَّذِينَ	N	REL|LEM:الَّذِي|MP
21:7:1	ٱسْتَكْبَرُ	V	PERF|VF:10|ROOT:كبر|LEM:اسْتَكْبَرَ|3MP
21:7:2	وٓا۟	N	PRON|SUFF|3MP
21:8:1	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
21:8:2	ا	N	PRON|SUFF|1P
21:9:1	كُ	V	PERF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|1P
21:9:2	نَّا	N	PRON|SUFF|1P
21:10:1	لَ	P	P|PREF|LEM:ل
21:10:2	كُمْ	N	PRON|2MP
21:11:1	تَبَعًا	N	ROOT:تبع|LEM:تَبَع|M|INDEF|ACC
21:12:1	فَ	P	REM|PREF|LEM:ف
21:12:2	هَلْ	P	INTG|LEM:هَل
21:13:1	أَنتُم	N	PRON|2MP
21:14:1	مُّغْنُونَ	N	ACT_PCPL|VF:4|ROOT:غني|LEM:مُغْني|MP|NOM
21:15:1	عَنَّ	P	P|LEM:عَن
21:15:2	ا	N	PRON|SUFF|1P
21:16:1	مِنْ	P	P|LEM:مِن
21:17:1	عَذَابِ	N	ROOT:عذب|LEM:عَذاب|M|GEN
21:18:1	ٱللَّهِ	N	PN|ROOT:أله|LEM:اللَّه|GEN
21:19:1	مِن	P	P|LEM:مِن
21:20:1	شَىْءٍ	N	ROOT:شيأ|LEM:شَىْء|M|INDEF|GEN
21:21:1	قَالُ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|3MP
21:21:2	وا۟	N	PRON|SUFF|3MP
21:22:1	لَوْ	P	COND|LEM:لَو
21:23:1	هَدَىٰ	V	PERF|VF:1|ROOT:هدي|LEM:هَدَى|3MS
21:23:2	نَا	N	PRON|SUFF|1P
21:24:1	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
21:25:1	لَ	P	EMPH|PREF|LEM:ل
21:25:2	هَدَيْ	V	PERF|VF:1|ROOT:هدي|LEM:هَدَى|1P
21:25:3	نَٰ	N	PRON|SUFF|1P
21:25:4	كُمْ	N	PRON|SUFF|2MP
21:26:1	سَوَآءٌ	N	ROOT:سوي|LEM:سَواء|M|INDEF|NOM
21:27:1	عَلَيْ	P	P|LEM:عَلَى
21:27:2	نَآ	N	PRON|SUFF|1P
21:28:1	أَ	P	EQ|PREF|LEM:أ
21:28:2	جَزِعْ	V	PERF|VF:1|ROOT:جزع|LEM:جَزِعْ|1P
21:28:3	نَآ	N	PRON|SUFF|1P
21:29:1	أَمْ	P	CONJ|LEM:أَم
21:30:1	صَبَرْ	V	PERF|VF:1|ROOT:صبر|LEM:صَبَرَ|1P
21:30:2	نَا	N	PRON|SUFF|1P
21:31:1	مَا	P	NEG|LEM:ما
21:32:1	لَ	P	P|PREF|LEM:ل
21:32:2	نَا	N	PRON|1P
21:33:1	مِن	P	P|LEM:مِن
21:34:1	مَّحِيصٍ	N	VN|VF:1|ROOT:حيص|LEM:مَحِيص|M|INDEF|GEN
22:1:1	وَ	P	CONJ|PREF|LEM:و
22:1:2	قَالَ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|3MS
22:2:1	ٱل	P	DET|PREF|LEM:ال
22:2:2	شَّيْطَٰنُ	N	PN|ROOT:شطن|LEM:شَيْطان|M|NOM
22:3:1	لَمَّا	N	T|LEM:لَمّا
22:4:1	قُضِىَ	V	PERF|VF:1|PASS|ROOT:قضي|LEM:قَضَى|3MS
22:5:1	ٱلْ	P	DET|PREF|LEM:ال
22:5:2	أَمْرُ	N	ROOT:أمر|LEM:أَمْر|M|NOM
22:6:1	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
22:7:1	ٱللَّهَ	N	PN|ROOT:أله|LEM:اللَّه|ACC
22:8:1	وَعَدَ	V	PERF|VF:1|ROOT:وعد|LEM:وَعَدَ|3MS
22:8:2	كُمْ	N	PRON|SUFF|2MP
22:9:1	وَعْدَ	N	ROOT:وعد|LEM:وَعْد|M|ACC
22:10:1	ٱلْ	P	DET|PREF|LEM:ال
22:10:2	حَقِّ	N	ROOT:حقق|LEM:حَقّ|M|GEN
22:11:1	وَ	P	CONJ|PREF|LEM:و
22:11:2	وَعَد	V	PERF|VF:1|ROOT:وعد|LEM:وَعَدَ|1S
22:11:3	تُّ	N	PRON|SUFF|1S
22:11:4	كُمْ	N	PRON|SUFF|2MP
22:12:1	فَ	P	REM|PREF|LEM:ف
22:12:2	أَخْلَفْ	V	PERF|VF:4|ROOT:خلف|LEM:أَخْلَفُ|1S
22:12:3	تُ	N	PRON|SUFF|1S
22:12:4	كُمْ	N	PRON|SUFF|2MP
22:13:1	وَ	P	CONJ|PREF|LEM:و
22:13:2	مَا	P	NEG|LEM:ما
22:14:1	كَانَ	V	PERF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|3MS
22:15:1	لِ	P	P|PREF|LEM:ل
22:15:2	ىَ	N	PRON|1S
22:16:1	عَلَيْ	P	P|LEM:عَلَى
22:16:2	كُم	N	PRON|SUFF|2MP
22:17:1	مِّن	P	P|LEM:مِن
22:18:1	سُلْطَٰنٍ	N	ROOT:سلط|LEM:سُلْطان|M|INDEF|GEN
22:19:1	إِلَّآ	P	RES|LEM:إِلّا
22:20:1	أَن	P	SUB|LEM:أَن
22:21:1	دَعَوْ	V	PERF|VF:1|ROOT:دعو|LEM:دَعا|1S
22:21:2	تُ	N	PRON|SUFF|1S
22:21:3	كُمْ	N	PRON|SUFF|2MP
22:22:1	فَ	P	CONJ|PREF|LEM:ف
22:22:2	ٱسْتَجَبْ	V	PERF|VF:10|ROOT:جوب|LEM:اسْتَجابَ|2MP
22:22:3	تُمْ	N	PRON|SUFF|2MP
22:23:1	لِ	P	P|PREF|LEM:ل
22:23:2	ى	N	PRON|1S
22:24:1	فَ	P	REM|PREF|LEM:ف
22:24:2	لَا	P	PRO|LEM:لا
22:25:1	تَلُومُ	V	IMPF|VF:1|ROOT:لوم|LEM:لُمْ|2MP|MOOD:JUS
22:25:2	و	N	PRON|SUFF|2MP
22:25:3	نِى	N	PRON|SUFF|1S
22:26:1	وَ	P	CONJ|PREF|LEM:و
22:26:2	لُومُ	V	IMPV|VF:1|ROOT:لوم|LEM:لُمْ|2MP
22:26:3	وٓا۟	N	PRON|SUFF|2MP
22:27:1	أَنفُسَ	N	ROOT:نفس|LEM:نَفْس|FP|ACC
22:27:2	كُم	N	PRON|SUFF|2MP
22:28:1	مَّآ	P	NEG|LEM:ما
22:29:1	أَنَا۠	N	PRON|1S
22:30:1	بِ	P	P|PREF|LEM:ب
22:30:2	مُصْرِخِ	N	ACT_PCPL|VF:4|ROOT:صرخ|LEM:مُصْرِخ|M|GEN
22:30:3	كُمْ	N	PRON|SUFF|2MP
22:31:1	وَ	P	CONJ|PREF|LEM:و
22:31:2	مَآ	P	NEG|LEM:ما
22:32:1	أَنتُم	N	PRON|2MP
22:33:1	بِ	P	P|PREF|LEM:ب
22:33:2	مُصْرِخِىَّ	N	ACT_PCPL|VF:4|ROOT:صرخ|LEM:مُصْرِخ|MP|GEN
22:33:3		N	PRON|SUFF|1S
22:34:1	إِنِّ	P	ACC|LEM:إِنّ|FAM:إِنّ
22:34:2	ى	N	PRON|SUFF|1S
22:35:1	كَفَرْ	V	PERF|VF:1|ROOT:كفر|LEM:كَفَرَ|1S
22:35:2	تُ	N	PRON|SUFF|1S
22:36:1	بِ	P	P|PREF|LEM:ب
22:36:2	مَآ	N	REL|LEM:ما
22:37:1	أَشْرَكْ	V	PERF|VF:4|ROOT:شرك|LEM:أَشْرَكَ|2MP
22:37:2	تُمُو	N	PRON|SUFF|2MP
22:37:3	نِ	N	PRON|SUFF|1S
22:38:1	مِن	P	P|LEM:مِن
22:39:1	قَبْلُ	N	ROOT:قبل|LEM:قَبْل|GEN
22:40:1	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
22:41:1	ٱل	P	DET|PREF|LEM:ال
22:41:2	ظَّٰلِمِينَ	N	ACT_PCPL|VF:1|ROOT:ظلم|LEM:ظالِم|MP|ACC
22:42:1	لَ	P	P|PREF|LEM:ل
22:42:2	هُمْ	N	PRON|3MP
22:43:1	عَذَابٌ	N	ROOT:عذب|LEM:عَذاب|M|INDEF|NOM
22:44:1	أَلِيمٌ	N	ROOT:ألم|LEM:أَلِيم|MS|INDEF|NOM|ADJ
23:1:1	وَ	P	CONJ|PREF|LEM:و
23:1:2	أُدْخِلَ	V	PERF|VF:4|PASS|ROOT:دخل|LEM:أُدْخِلَ|3MS
23:2:1	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
23:3:1	ءَامَنُ	V	PERF|VF:4|ROOT:أمن|LEM:آمَنَ|3MP
23:3:2	وا۟	N	PRON|SUFF|3MP
23:4:1	وَ	P	CONJ|PREF|LEM:و
23:4:2	عَمِلُ	V	PERF|VF:1|ROOT:عمل|LEM:عَمِلَ|3MP
23:4:3	وا۟	N	PRON|SUFF|3MP
23:5:1	ٱل	P	DET|PREF|LEM:ال
23:5:2	صَّٰلِحَٰتِ	N	ACT_PCPL|VF:1|ROOT:صلح|LEM:صالِحَة|FP|GEN
23:6:1	جَنَّٰتٍ	N	ROOT:جنن|LEM:جَنَّة|FP|INDEF|GEN
23:7:1	تَجْرِى	V	IMPF|VF:1|ROOT:جري|LEM:جَرَيْ|3FS|MOOD:IND
23:8:1	مِن	P	P|LEM:مِن
23:9:1	تَحْتِ	N	ROOT:تحت|LEM:تَحْت|GEN
23:9:2	هَا	N	PRON|SUFF|3FS
23:10:1	ٱلْ	P	DET|PREF|LEM:ال
23:10:2	أَنْهَٰرُ	N	ROOT:نهر|LEM:نَهَر|MP|NOM
23:11:1	خَٰلِدِينَ	N	ACT_PCPL|VF:1|ROOT:خلد|LEM:خالِد|MP|ACC
23:12:1	فِي	P	P|LEM:فِي
23:12:2	هَا	N	PRON|SUFF|3FS
23:13:1	بِ	P	P|PREF|LEM:ب
23:13:2	إِذْنِ	N	ROOT:أذن|LEM:إِذْن|M|GEN
23:14:1	رَبِّ	N	ROOT:ربب|LEM:رَبّ|M|GEN
23:14:2	هِمْ	N	PRON|SUFF|3MP
23:15:1	تَحِيَّتُ	N	VN|VF:2|ROOT:حيي|LEM:تَحِيَّة|F|NOM
23:15:2	هُمْ	N	PRON|SUFF|3MP
23:16:1	فِي	P	P|LEM:فِي
23:16:2	هَا	N	PRON|SUFF|3FS
23:17:1	سَلَٰمٌ	N	ROOT:سلم|LEM:سَلام|M|INDEF|NOM
24:1:1	أَ	N	INTG|PREF|LEM:أ
24:1:2	لَمْ	P	NEG|LEM:لَم
24:2:1	تَرَ	V	IMPF|VF:1|ROOT:رأي|LEM:رَأَى|2MS|MOOD:JUS
24:3:1	كَيْفَ	N	ROOT:كيف|LEM:كَيْف
24:4:1	ضَرَبَ	V	PERF|VF:1|ROOT:ضرب|LEM:ضَرَبَ|3MS
24:5:1	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
24:6:1	مَثَلًا	N	ROOT:مثل|LEM:مَثَل|M|INDEF|ACC
24:7:1	كَلِمَةً	N	ROOT:كلم|LEM:كَلِمَة|F|INDEF|ACC
24:8:1	طَيِّبَةً	N	ROOT:طيب|LEM:طَيِّبَة|FS|INDEF|ACC|ADJ
24:9:1	كَ	P	P|PREF|LEM:ك
24:9:2	شَجَرَةٍ	N	ROOT:شجر|LEM:شَجَرَة|F|INDEF|GEN
24:10:1	طَيِّبَةٍ	N	ROOT:طيب|LEM:طَيِّبَة|FS|INDEF|GEN|ADJ
24:11:1	أَصْلُ	N	ROOT:أصل|LEM:أَصْل|M|NOM
24:11:2	هَا	N	PRON|SUFF|3FS
24:12:1	ثَابِتٌ	N	ACT_PCPL|VF:1|ROOT:ثبت|LEM:ثابِت|M|INDEF|NOM
24:13:1	وَ	P	CONJ|PREF|LEM:و
24:13:2	فَرْعُ	N	ROOT:فرع|LEM:فَرْع|M|NOM
24:13:3	هَا	N	PRON|SUFF|3FS
24:14:1	فِى	P	P|LEM:فِي
24:15:1	ٱل	P	DET|PREF|LEM:ال
24:15:2	سَّمَآءِ	N	ROOT:سمو|LEM:سَماء|F|GEN
25:1:1	تُؤْتِىٓ	V	IMPF|VF:4|ROOT:أتي|LEM:آتَى|3FS|MOOD:IND
25:2:1	أُكُلَ	N	ROOT:أكل|LEM:أُكُل|M|ACC
25:2:2	هَا	N	PRON|SUFF|3FS
25:3:1	كُلَّ	N	ROOT:كلل|LEM:كُلّ|M|ACC
25:4:1	حِينٍۭ	N	ROOT:حين|LEM:حِين|M|INDEF|GEN
25:5:1	بِ	P	P|PREF|LEM:ب
25:5:2	إِذْنِ	N	ROOT:أذن|LEM:إِذْن|M|GEN
25:6:1	رَبِّ	N	ROOT:ربب|LEM:رَبّ|M|GEN
25:6:2	هَا	N	PRON|SUFF|3FS
25:7:1	وَ	P	CONJ|PREF|LEM:و
25:7:2	يَضْرِبُ	V	IMPF|VF:1|ROOT:ضرب|LEM:ضَرَبَ|3MS|MOOD:IND
25:8:1	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
25:9:1	ٱلْ	P	DET|PREF|LEM:ال
25:9:2	أَمْثَالَ	N	ROOT:مثل|LEM:مَثَل|MP|ACC
25:10:1	لِ	P	P|PREF|LEM:ل
25:10:2	ل	P	DET|PREF|LEM:ال
25:10:3	نَّاسِ	N	ROOT:أنس|LEM:ناس|MP|GEN
25:11:1	لَعَلَّ	P	ACC|LEM:لَعَلّ|FAM:إِنّ
25:11:2	هُمْ	N	PRON|SUFF|3MP
