1:1:1	الٓمٓصٓ	P	INL|
51:12:2	وا۟	N	PRON|SUFF|3MP
51:13:1	لِقَآءَ	N	VN|VF:3|ROOT:لقي|LEM:لِقاء|M|ACC
51:14:1	يَوْمِ	N	ROOT:يوم|LEM:يَوْم|M|GEN
51:14:2	هِمْ	N	PRON|SUFF|3MP
51:15:1	هَٰ	P	ATT|PREF|LEM:ه
51:15:2	ذَا	N	DEM|LEM:ذا|MS
51:16:1	وَ	P	CONJ|PREF|LEM:و
51:16:2	مَا	N	REL|LEM:ما
51:17:1	كَانُ	V	PERF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|3MP
51:17:2	وا۟	N	PRON|SUFF|3MP
51:18:1	بِ	P	P|PREF|LEM:ب
51:18:2	ـَٔايَٰتِ	N	ROOT:أيي|LEM:آيَة|FP|GEN
51:18:3	نَا	N	PRON|SUFF|1P
51:19:1	يَجْحَدُ	V	IMPF|VF:1|ROOT:جحد|LEM:جَحَدُ|3MP|MOOD:IND
51:19:2	ونَ	N	PRON|SUFF|3MP
52:1:1	وَ	P	REM|PREF|LEM:و
52:1:2	لَ	P	EMPH|PREF|LEM:ل
52:1:3	قَدْ	P	CERT|LEM:قَد
52:2:1	جِئْ	V	PERF|VF:1|ROOT:جيأ|LEM:جاءَ|1P
52:2:2	نَٰ	N	PRON|SUFF|1P
52:2:3	هُم	N	PRON|SUFF|3MP
52:3:1	بِ	P	P|PREF|LEM:ب
52:3:2	كِتَٰبٍ	N	ROOT:كتب|LEM:كِتاب|M|INDEF|GEN
52:4:1	فَصَّلْ	V	PERF|VF:2|ROOT:فصل|LEM:فَصَّلَ|1P
52:4:2	نَٰ	N	PRON|SUFF|1P
52:4:3	هُ	N	PRON|SUFF|3MS
52:5:1	عَلَىٰ	P	P|LEM:عَلَى
52:6:1	عِلْمٍ	N	ROOT:علم|LEM:عِلْم|M|INDEF|GEN
52:7:1	هُدًى	N	ROOT:هدي|LEM:هُدًى|M|INDEF|ACC
52:8:1	وَ	P	CONJ|PREF|LEM:و
52:8:2	رَحْمَةً	N	ROOT:رحم|LEM:رَحْمَة|F|INDEF|ACC
52:9:1	لِّ	P	P|PREF|LEM:ل
52:9:2	قَوْمٍ	N	ROOT:قوم|LEM:قَوْم|M|INDEF|GEN
52:10:1	يُؤْمِنُ	V	IMPF|VF:4|ROOT:أمن|LEM:آمَنَ|3MP|MOOD:IND
52:10:2	ونَ	N	PRON|SUFF|3MP
53:1:1	هَلْ	P	INTG|LEM:هَل
53:2:1	يَنظُرُ	V	IMPF|VF:1|ROOT:نظر|LEM:نَظَرَ|3MP|MOOD:IND
53:2:2	ونَ	N	PRON|SUFF|3MP
53:3:1	إِلَّا	P	RES|LEM:إِلّا
53:4:1	تَأْوِيلَ	N	VN|VF:2|ROOT:أول|LEM:تَأْوِيل|M|ACC
53:4:2	هُۥ	N	PRON|SUFF|3MS
53:5:1	يَوْمَ	N	T|ROOT:يوم|LEM:يَوْم|M|ACC
53:6:1	يَأْتِى	V	IMPF|VF:1|ROOT:أتي|LEM:أَتَى|3MS|MOOD:IND
53:7:1	تَأْوِيلُ	N	VN|VF:2|ROOT:أول|LEM:تَأْوِيل|M|NOM
53:7:2	هُۥ	N	PRON|SUFF|3MS
53:8:1	يَقُولُ	V	IMPF|VF:1|ROOT:قول|LEM:قالَ|3MS|MOOD:IND
53:9:1	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
53:10:1	نَسُ	V	PERF|VF:1|ROOT:نسي|LEM:نَسِيَ|3MP
53:10:2	و	N	PRON|SUFF|3MP
53:10:3	هُ	N	PRON|SUFF|3MS
53:11:1	مِن	P	P|LEM:مِن
53:12:1	قَبْلُ	N	ROOT:قبل|LEM:قَبْل|GEN
53:13:1	قَدْ	P	CERT|LEM:قَد
53:14:1	جَآءَتْ	V	PERF|VF:1|ROOT:جيأ|LEM:جاءَ|3FS
53:15:1	رُسُلُ	N	ROOT:رسل|LEM:رَسُول|MP|NOM
53:16:1	رَبِّ	N	ROOT:ربب|LEM:رَبّ|M|GEN
53:16:2	نَا	N	PRON|SUFF|1P
53:17:1	بِ	P	P|PREF|LEM:ب
53:17:2	ٱلْ	P	DET|PREF|LEM:ال
53:17:3	حَقِّ	N	ROOT:حقق|LEM:حَقّ|M|GEN
53:18:1	فَ	P	REM|PREF|LEM:ف
53:18:2	هَل	P	INTG|LEM:هَل
53:19:1	لَّ	P	P|PREF|LEM:ل
53:19:2	نَا	N	PRON|1P
53:20:1	مِن	P	P|LEM:مِن
53:21:1	شُفَعَآءَ	N	ROOT:شفع|LEM:شَفِيع|MP|GEN
53:22:1	فَ	P	CAUS|PREF|LEM:ف
53:22:2	يَشْفَعُ	V	IMPF|VF:1|ROOT:شفع|LEM:يَشْفَعُ|3MP|MOOD:SUBJ
53:22:3	وا۟	N	PRON|SUFF|3MP
53:23:1	لَ	P	P|PREF|LEM:ل
53:23:2	نَآ	N	PRON|1P
53:24:1	أَوْ	P	CONJ|LEM:أَو
53:25:1	نُرَدُّ	V	IMPF|VF:1|PASS|ROOT:ردد|LEM:رَدَّ|1P|MOOD:IND
53:26:1	فَ	P	CAUS|PREF|LEM:ف
53:26:2	نَعْمَلَ	V	IMPF|VF:1|ROOT:عمل|LEM:عَمِلَ|1P|MOOD:SUBJ
53:27:1	غَيْرَ	N	ROOT:غير|LEM:غَيْر|M|ACC
53:28:1	ٱلَّذِى	N	REL|LEM:الَّذِي|MS
53:29:1	كُ	V	PERF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|1P
53:29:2	نَّا	N	PRON|SUFF|1P
53:30:1	نَعْمَلُ	V	IMPF|VF:1|ROOT:عمل|LEM:عَمِلَ|1P|MOOD:IND
53:31:1	قَدْ	P	CERT|LEM:قَد
53:32:1	خَسِرُ	V	PERF|VF:1|ROOT:خسر|LEM:خَسِرَ|3MP
53:32:2	وٓا۟	N	PRON|SUFF|3MP
53:33:1	أَنفُسَ	N	ROOT:نفس|LEM:نَفْس|FP|ACC
53:33:2	هُمْ	N	PRON|SUFF|3MP
53:34:1	وَ	P	CONJ|PREF|LEM:و
53:34:2	ضَلَّ	V	PERF|VF:1|ROOT:ضلل|LEM:ضَلَّ|3MS
53:35:1	عَنْ	P	P|LEM:عَن
53:35:2	هُم	N	PRON|SUFF|3MP
53:36:1	مَّا	N	REL|LEM:ما
53:37:1	كَانُ	V	PERF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|3MP
53:37:2	وا۟	N	PRON|SUFF|3MP
53:38:1	يَفْتَرُ	V	IMPF|VF:8|ROOT:فري|LEM:افْتَرَى|3MP|MOOD:IND
53:38:2	ونَ	N	PRON|SUFF|3MP
54:1:1	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
54:2:1	رَبَّ	N	ROOT:ربب|LEM:رَبّ|M|ACC
54:2:2	كُمُ	N	PRON|SUFF|2MP
54:3:1	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
54:4:1	ٱلَّذِى	N	REL|LEM:الَّذِي|MS
54:5:1	خَلَقَ	V	PERF|VF:1|ROOT:خلق|LEM:خَلَقَ|3MS
54:6:1	ٱل	P	DET|PREF|LEM:ال
54:6:2	سَّمَٰوَٰتِ	N	ROOT:سمو|LEM:سَماء|FP|ACC
54:7:1	وَ	P	CONJ|PREF|LEM:و
54:7:2	ٱلْ	P	DET|PREF|LEM:ال
54:7:3	أَرْضَ	N	ROOT:أرض|LEM:أَرْض|F|ACC
54:8:1	فِى	P	P|LEM:فِي
54:9:1	سِتَّةِ	N	ROOT:ستت|LEM:سِتَّة|F|GEN
54:10:1	أَيَّامٍ	N	ROOT:يوم|LEM:يَوْم|MP|INDEF|GEN
54:11:1	ثُمَّ	P	CONJ|LEM:ثُمّ
54:12:1	ٱسْتَوَىٰ	V	PERF|VF:8|ROOT:سوي|LEM:اسْتَوَى|3MS
54:13:1	عَلَى	P	P|LEM:عَلَى
54:14:1	ٱلْ	P	DET|PREF|LEM:ال
54:14:2	عَرْشِ	N	ROOT:عرش|LEM:عَرْش|M|GEN
54:15:1	يُغْشِى	V	IMPF|VF:4|ROOT:غشو|LEM:أُغْشِيَتْ|3MS|MOOD:IND
54:16:1	ٱلَّ	P	DET|PREF|LEM:ال
54:16:2	يْلَ	N	ROOT:ليل|LEM:لَيْل|M|ACC
54:17:1	ٱل	P	DET|PREF|LEM:ال
54:17:2	نَّهَارَ	N	ROOT:نهر|LEM:نَهار|M|ACC
54:18:1	يَطْلُبُ	V	IMPF|VF:1|ROOT:طلب|LEM:يَطْلُبُ|3MS|MOOD:IND
54:18:2	هُۥ	N	PRON|SUFF|3MS
54:19:1	حَثِيثًا	N	ROOT:حثث|LEM:حَثِيث|MS|INDEF|ACC
54:20:1	وَ	P	CONJ|PREF|LEM:و
54:20:2	ٱل	P	DET|PREF|LEM:ال
54:20:3	شَّمْسَ	N	ROOT:شمس|LEM:شَمْس|F|ACC
54:21:1	وَ	P	CONJ|PREF|LEM:و
54:21:2	ٱلْ	P	DET|PREF|LEM:ال
54:21:3	قَمَرَ	N	ROOT:قمر|LEM:قَمَر|M|ACC
54:22:1	وَ	P	CONJ|PREF|LEM:و
54:22:2	ٱل	P	DET|PREF|LEM:ال
54:22:3	نُّجُومَ	N	ROOT:نجم|LEM:نَجْم|MP|ACC
54:23:1	مُسَخَّرَٰتٍۭ	N	PASS_PCPL|VF:2|ROOT:سخر|LEM:مُسَخَّرَة|FP|INDEF|ACC
54:24:1	بِ	P	P|PREF|LEM:ب
54:24:2	أَمْرِ	N	ROOT:أمر|LEM:أَمْر|M|GEN
54:24:3	هِۦٓ	N	PRON|SUFF|3MS
54:25:1	أَلَا	P	ATT|LEM:أَلا
54:26:1	لَ	P	P|PREF|LEM:ل
54:26:2	هُ	N	PRON|3MS
54:27:1	ٱلْ	P	DET|PREF|LEM:ال
54:27:2	خَلْقُ	N	ROOT:خلق|LEM:خَلْق|M|NOM
54:28:1	وَ	P	CONJ|PREF|LEM:و
54:28:2	ٱلْ	P	DET|PREF|LEM:ال
54:28:3	أَمْرُ	N	ROOT:أمر|LEM:أَمْر|M|NOM
54:29:1	تَبَارَكَ	V	PERF|VF:6|ROOT:برك|LEM:تَبارَكَ|3MS
54:30:1	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
54:31:1	رَبُّ	N	ROOT:ربب|LEM:رَبّ|M|NOM
54:32:1	ٱلْ	P	DET|PREF|LEM:ال
54:32:2	عَٰلَمِينَ	N	ROOT:علم|LEM:عالَم|MP|GEN
55:1:1	ٱدْعُ	V	IMPV|VF:1|ROOT:دعو|LEM:دَعا|2MP
55:1:2	وا۟	N	PRON|SUFF|2MP
55:2:1	رَبَّ	N	ROOT:ربب|LEM:رَبّ|M|ACC
55:2:2	كُمْ	N	PRON|SUFF|2MP
55:3:1	تَضَرُّعًا	N	VN|VF:5|ROOT:ضرع|LEM:تَضَرُّع|M|INDEF|ACC
55:4:1	وَ	P	CONJ|PREF|LEM:و
55:4:2	خُفْيَةً	N	ROOT:خفي|LEM:خُفْيَة|F|INDEF|ACC
55:5:1	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
55:5:2	هُۥ	N	PRON|SUFF|3MS
55:6:1	لَا	P	NEG|LEM:لا
55:7:1	يُحِبُّ	V	IMPF|VF:4|ROOT:حبب|LEM:أَحْبَبْ|3MS|MOOD:IND
55:8:1	ٱلْ	P	DET|PREF|LEM:ال
55:8:2	مُعْتَدِينَ	N	ROOT:عدو|LEM:مُعْتَدي|MP|ACC
56:1:1	وَ	P	CONJ|PREF|LEM:و
56:1:2	لَا	P	PRO|LEM:لا
56:2:1	تُفْسِدُ	V	IMPF|VF:4|ROOT:فسد|LEM:أَفْسَدُ|2MP|MOOD:JUS
56:2:2	وا۟	N	PRON|SUFF|2MP
56:3:1	فِى	P	P|LEM:فِي
56:4:1	ٱلْ	P	DET|PREF|LEM:ال
56:4:2	أَرْضِ	N	ROOT:أرض|LEM:أَرْض|F|GEN
56:5:1	بَعْدَ	N	T|ROOT:بعد|LEM:بَعْد|ACC
56:6:1	إِصْلَٰحِ	N	VN|VF:4|ROOT:صلح|LEM:إِصْلاح|M|GEN
56:6:2	هَا	N	PRON|SUFF|3FS
56:7:1	وَ	P	CONJ|PREF|LEM:و
56:7:2	ٱدْعُ	V	IMPV|VF:1|ROOT:دعو|LEM:دَعا|2MP
56:7:3	و	N	PRON|SUFF|2MP
56:7:4	هُ	N	PRON|SUFF|3MS
56:8:1	خَوْفًا	N	ROOT:خوف|LEM:خَوْف|M|INDEF|ACC
56:9:1	وَ	P	CONJ|PREF|LEM:و
56:9:2	طَمَعًا	N	ROOT:طمع|LEM:طَمَع|M|INDEF|ACC
56:10:1	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
56:11:1	رَحْمَتَ	N	ROOT:رحم|LEM:رَحْمَة|F|ACC
56:12:1	ٱللَّهِ	N	PN|ROOT:أله|LEM:اللَّه|GEN
56:13:1	قَرِيبٌ	N	ROOT:قرب|LEM:قَرِيب|MS|INDEF|NOM
56:14:1	مِّنَ	P	P|LEM:مِن
56:15:1	ٱلْ	P	DET|PREF|LEM:ال
56:15:2	مُحْسِنِينَ	N	ACT_PCPL|VF:4|ROOT:حسن|LEM:مُحْسِن|MP|GEN
57:1:1	وَ	P	REM|PREF|LEM:و
57:1:2	هُوَ	N	PRON|3MS
57:2:1	ٱلَّذِى	N	REL|LEM:الَّذِي|MS
57:3:1	يُرْسِلُ	V	IMPF|VF:4|ROOT:رسل|LEM:أَرْسَلَ|3MS|MOOD:IND
57:4:1	ٱل	P	DET|PREF|LEM:ال
57:4:2	رِّيَٰحَ	N	ROOT:روح|LEM:رِيح|FP|ACC
57:5:1	بُشْرًۢا	N	ROOT:بشر|LEM:بُشْر|M|INDEF|ACC
57:6:1	بَيْنَ	N	LOC|ROOT:بين|LEM:بَيْن|ACC
57:7:1	يَدَىْ	N	ROOT:يدي|LEM:يَد|FD|GEN
57:8:1	رَحْمَتِ	N	ROOT:رحم|LEM:رَحْمَة|F|GEN
57:8:2	هِۦ	N	PRON|SUFF|3MS
57:9:1	حَتَّىٰٓ	P	INC|LEM:حَتَّى
57:10:1	إِذَآ	N	T|LEM:إِذا
57:11:1	أَقَلَّتْ	V	PERF|VF:4|ROOT:قلل|LEM:أَقَلَّتْ|3FS
57:12:1	سَحَابًا	N	ROOT:سحب|LEM:سَحاب|M|INDEF|ACC
57:13:1	ثِقَالًا	N	ROOT:ثقل|LEM:ثَقِيل|MP|INDEF|ACC|ADJ
57:14:1	سُقْ	V	PERF|VF:1|ROOT:سوق|LEM:سِيقَ|1P
57:14:2	نَٰ	N	PRON|SUFF|1P
57:14:3	هُ	N	PRON|SUFF|3MS
57:15:1	لِ	P	P|PREF|LEM:ل
57:15:2	بَلَدٍ	N	ROOT:بلد|LEM:بَلَد|M|INDEF|GEN
57:16:1	مَّيِّتٍ	N	ROOT:موت|LEM:مَيِّت|MS|INDEF|GEN|ADJ
57:17:1	فَ	P	CONJ|PREF|LEM:ف
57:17:2	أَنزَلْ	V	PERF|VF:4|ROOT:نزل|LEM:أَنزَلَ|1P
57:17:3	نَا	N	PRON|SUFF|1P
57:18:1	بِ	P	P|PREF|LEM:ب
57:18:2	هِ	N	PRON|3MS
57:19:1	ٱلْ	P	DET|PREF|LEM:ال
57:19:2	مَآءَ	N	ROOT:موه|LEM:ماء|M|ACC
57:20:1	فَ	P	CONJ|PREF|LEM:ف
57:20:2	أَخْرَجْ	V	PERF|VF:4|ROOT:خرج|LEM:أَخْرَجَ|1P
57:20:3	نَا	N	PRON|SUFF|1P
57:21:1	بِ	P	P|PREF|LEM:ب
57:21:2	هِۦ	N	PRON|3MS
57:22:1	مِن	P	P|LEM:مِن
57:23:1	كُلِّ	N	ROOT:كلل|LEM:كُلّ|M|GEN
57:24:1	ٱل	P	DET|PREF|LEM:ال
57:24:2	ثَّمَرَٰتِ	N	ROOT:ثمر|LEM:ثَمَرَة|FP|GEN
57:25:1	كَ	P	P|PREF|LEM:ك
57:25:2	ذَٰ	N	DEM|LEM:ذا|MS
57:25:3	لِ	P	DIST|SUFF|LEM:ل
57:25:4	كَ	P	ADDR|SUFF|M
57:26:1	نُخْرِجُ	V	IMPF|VF:4|ROOT:خرج|LEM:أَخْرَجَ|1P|MOOD:IND
57:27:1	ٱلْ	P	DET|PREF|LEM:ال
57:27:2	مَوْتَىٰ	N	ROOT:موت|LEM:مَيِّت|P|ACC
57:28:1	لَعَلَّ	P	ACC|LEM:لَعَلّ|FAM:إِنّ
57:28:2	كُمْ	N	PRON|SUFF|2MP
57:29:1	تَذَكَّرُ	V	IMPF|VF:5|ROOT:ذكر|LEM:تَذَكَّرَ|2MP|MOOD:IND
57:29:2	ونَ	N	PRON|SUFF|2MP
58:1:1	وَ	P	REM|PREF|LEM:و
58:1:2	ٱلْ	P	DET|PREF|LEM:ال
58:1:3	بَلَدُ	N	ROOT:بلد|LEM:بَلَد|M|NOM
58:2:1	ٱل	P	DET|PREF|LEM:ال
58:2:2	طَّيِّبُ	N	ROOT:طيب|LEM:طَيِّب|MS|NOM|ADJ
58:3:1	يَخْرُجُ	V	IMPF|VF:1|ROOT:خرج|LEM:خَرَجَ|3MS|MOOD:IND
58:4:1	نَبَاتُ	N	ROOT:نبت|LEM:نَبات|F|NOM
58:4:2	هُۥ	N	PRON|SUFF|3MS
58:5:1	بِ	P	P|PREF|LEM:ب
58:5:2	إِذْنِ	N	ROOT:أذن|LEM:إِذْن|M|GEN
58:6:1	رَبِّ	N	ROOT:ربب|LEM:رَبّ|M|GEN
58:6:2	هِۦ	N	PRON|SUFF|3MS
58:7:1	وَ	P	CONJ|PREF|LEM:و
58:7:2	ٱلَّذِى	N	REL|LEM:الَّذِي|MS
58:8:1	خَبُثَ	V	PERF|VF:1|ROOT:خبث|LEM:خَبُثَ|3MS
58:9:1	لَا	P	NEG|LEM:لا
58:10:1	يَخْرُجُ	V	IMPF|VF:1|ROOT:خرج|LEM:خَرَجَ|3MS|MOOD:IND
58:11:1	إِلَّا	P	RES|LEM:إِلّا
58:12:1	نَكِدًا	N	ROOT:نكد|LEM:نَكِد|MS|INDEF|ACC
58:13:1	كَ	P	P|PREF|LEM:ك
58:13:2	ذَٰ	N	DEM|LEM:ذا|MS
58:13:3	لِ	P	DIST|SUFF|LEM:ل
58:13:4	كَ	P	ADDR|SUFF|M
58:14:1	نُصَرِّفُ	V	IMPF|VF:2|ROOT:صرف|LEM:صَرَّفْ|1P|MOOD:IND
58:15:1	ٱلْ	P	DET|PREF|LEM:ال
58:15:2	ءَايَٰتِ	N	ROOT:أيي|LEM:آيَة|FP|ACC
58:16:1	لِ	P	P|PREF|LEM:ل
58:16:2	قَوْمٍ	N	ROOT:قوم|LEM:قَوْم|M|INDEF|GEN
58:17:1	يَشْكُرُ	V	IMPF|VF:1|ROOT:شكر|LEM:شَكَرَ|3MP|MOOD:IND
58:17:2	ونَ	N	PRON|SUFF|3MP
59:1:1	لَ	P	EMPH|PREF|LEM:ل
59:1:2	قَدْ	P	CERT|LEM:قَد
59:2:1	أَرْسَلْ	V	PERF|VF:4|ROOT:رسل|LEM:أَرْسَلَ|1P
59:2:2	نَا	N	PRON|SUFF|1P
59:3:1	نُوحًا	N	PN|LEM:نُوح|M|ACC
59:4:1	إِلَىٰ	P	P|LEM:إِلَى
59:5:1	قَوْمِ	N	ROOT:قوم|LEM:قَوْم|M|GEN
59:5:2	هِۦ	N	PRON|SUFF|3MS
59:6:1	فَ	P	CONJ|PREF|LEM:ف
59:6:2	قَالَ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|3MS
59:7:1	يَٰ	P	VOC|PREF|LEM:ي
59:7:2	قَوْمِ	N	ROOT:قوم|LEM:قَوْم|M|ACC
59:7:3		N	PRON|SUFF|1S
59:8:1	ٱعْبُدُ	V	IMPV|VF:1|ROOT:عبد|LEM:عَبَدَ|2MP
59:8:2	وا۟	N	PRON|SUFF|2MP
59:9:1	ٱللَّهَ	N	PN|ROOT:أله|LEM:اللَّه|ACC
59:10:1	مَا	P	NEG|LEM:ما
59:11:1	لَ	P	P|PREF|LEM:ل
59:11:2	كُم	N	PRON|2MP
59:12:1	مِّنْ	P	P|LEM:مِن
59:13:1	إِلَٰهٍ	N	ROOT:أله|LEM:إِلٰه|MS|INDEF|GEN
59:14:1	غَيْرُ	N	ROOT:غير|LEM:غَيْر|M|NOM
59:14:2	هُۥٓ	N	PRON|SUFF|3MS
59:15:1	إِنِّ	P	ACC|LEM:إِنّ|FAM:إِنّ
59:15:2	ىٓ	N	PRON|SUFF|1S
59:16:1	أَخَافُ	V	IMPF|VF:1|ROOT:خوف|LEM:خافَ|1S|MOOD:IND
59:17:1	عَلَيْ	P	P|LEM:عَلَى
59:17:2	كُمْ	N	PRON|SUFF|2MP
59:18:1	عَذَابَ	N	ROOT:عذب|LEM:عَذاب|M|ACC
59:19:1	يَوْمٍ	N	ROOT:يوم|LEM:يَوْم|M|INDEF|GEN
59:20:1	عَظِيمٍ	N	ROOT:عظم|LEM:عَظِيم|MS|INDEF|GEN|ADJ
60:1:1	قَالَ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|3MS
60:2:1	ٱلْ	P	DET|PREF|LEM:ال
60:2:2	مَلَأُ	N	ROOT:ملأ|LEM:مَلَأ|M|NOM
60:3:1	مِن	P	P|LEM:مِن
60:4:1	قَوْمِ	N	ROOT:قوم|LEM:قَوْم|M|GEN
60:4:2	هِۦٓ	N	PRON|SUFF|3MS
60:5:1	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
60:5:2	ا	N	PRON|SUFF|1P
60:6:1	لَ	P	EMPH|PREF|LEM:ل
60:6:2	نَرَىٰ	V	IMPF|VF:1|ROOT:رأي|LEM:رَأَى|1P|MOOD:IND
60:6:3	كَ	N	PRON|SUFF|2MS
60:7:1	فِى	P	P|LEM:فِي
60:8:1	ضَلَٰلٍ	N	ROOT:ضلل|LEM:ضَلال|M|INDEF|GEN
60:9:1	مُّبِينٍ	N	ACT_PCPL|VF:4|ROOT:بين|LEM:مُبِين|M|INDEF|GEN|ADJ
61:1:1	قَالَ	V	PERF|VF:1|ROOT:قول|LEM:قالَ|3MS
61:2:1	يَٰ	P	VOC|PREF|LEM:ي
61:2:2	قَوْمِ	N	ROOT:قوم|LEM:قَوْم|M|ACC
61:2:3		N	PRON|SUFF|1S
61:3:1	لَيْسَ	V	PERF|VF:1|ROOT:ليس|LEM:لَيْسَ|FAM:كَان|3MS
61:4:1	بِ	P	P|PREF|LEM:ب
61:4:2	ى	N	PRON|1S
61:5:1	ضَلَٰلَةٌ	N	ROOT:ضلل|LEM:ضَلالَة|F|INDEF|NOM
61:6:1	وَ	P	REM|PREF|LEM:و
61:6:2	لَٰكِنِّ	P	ACC|LEM:لٰكِنّ|FAM:إِنّ
61:6:3	ى	N	PRON|SUFF|1S
61:7:1	رَسُولٌ	N	ROOT:رسل|LEM:رَسُول|M|INDEF|NOM
61:8:1	مِّن	P	P|LEM:مِن
61:9:1	رَّبِّ	N	ROOT:ربب|LEM:رَبّ|M|GEN
61:10:1	ٱلْ	P	DET|PREF|LEM:ال
61:10:2	عَٰلَمِينَ	N	ROOT:علم|LEM:عالَم|MP|GEN
62:1:1	أُبَلِّغُ	V	IMPF|VF:2|ROOT:بلغ|LEM:بَلَّغْ|1S|MOOD:IND
62:1:2	كُمْ	N	PRON|SUFF|2MP
62:2:1	رِسَٰلَٰتِ	N	ROOT:رسل|LEM:رِسالَة|FP|ACC
62:3:1	رَبِّ	N	ROOT:ربب|LEM:رَبّ|M|GEN
62:3:2	ى	N	PRON|SUFF|1S
62:4:1	وَ	P	CONJ|PREF|LEM:و
62:4:2	أَنصَحُ	V	IMPF|VF:1|ROOT:نصح|LEM:نَصَحُ|1S|MOOD:IND
62:5:1	لَ	P	P|PREF|LEM:ل
62:5:2	كُمْ	N	PRON|2MP
62:6:1	وَ	P	REM|PREF|LEM:و
62:6:2	أَعْلَمُ	V	IMPF|VF:1|ROOT:علم|LEM:عَلِمَ|1S|MOOD:IND
62:7:1	مِنَ	P	P|LEM:مِن
62:8:1	ٱللَّهِ	N	PN|ROOT:أله|LEM:اللَّه|GEN
62:9:1	مَا	N	REL|LEM:ما
62:10:1	لَا	P	NEG|LEM:لا
62:11:1	تَعْلَمُ	V	IMPF|VF:1|ROOT:علم|LEM:عَلِمَ|2MP|MOOD:IND
62:11:2	ونَ	N	PRON|SUFF|2MP
63:1:1	أَ	N	INTG|PREF|LEM:أ
63:1:2	وَ	P	CONJ|PREF|LEM:و
63:1:3	عَجِبْ	V	PERF|VF:1|ROOT:عجب|LEM:عَجِبُ|2MP
63:1:4	تُمْ	N	PRON|SUFF|2MP
63:2:1	أَن	P	SUB|LEM:أَن
63:3:1	جَآءَ	V	PERF|VF:1|ROOT:جيأ|LEM:جاءَ|3MS
63:3:2	كُمْ	N	PRON|SUFF|2MP
63:4:1	ذِكْرٌ	N	VN|VF:1|ROOT:ذكر|LEM:ذِكْر|M|INDEF|NOM
63:5:1	مِّن	P	P|LEM:مِن
63:6:1	رَّبِّ	N	ROOT:ربب|LEM:رَبّ|M|GEN
63:6:2	كُمْ	N	PRON|SUFF|2MP
63:7:1	عَلَىٰ	P	P|LEM:عَلَى
63:8:1	رَجُلٍ	N	ROOT:رجل|LEM:رَجُل|M|INDEF|GEN
63:9:1	مِّن	P	P|LEM:مِن
63:9:2	كُمْ	N	PRON|SUFF|2MP
63:10:1	لِ	P	PRP|PREF|LEM:ل
63:10:2	يُنذِرَ	V	IMPF|VF:4|ROOT:نذر|LEM:أَنذَرَ|3MS|MOOD:SUBJ
63:10:3	كُمْ	N	PRON|SUFF|2MP
63:11:1	وَ	P	CONJ|PREF|LEM:و
63:11:2	لِ	P	PRP|PREF|LEM:ل
63:11:3	تَتَّقُ	V	IMPF|VF:8|ROOT:وقي|LEM:اتَّقَى|2MP|MOOD:SUBJ
63:11:4	وا۟	N	PRON|SUFF|2MP
63:12:1	وَ	P	REM|PREF|LEM:و
63:12:2	لَعَلَّ	P	ACC|LEM:لَعَلّ|FAM:إِنّ
63:12:3	كُمْ	N	PRON|SUFF|2MP
63:13:1	تُرْحَمُ	V	IMPF|VF:1|PASS|ROOT:رحم|LEM:رَحِمَ|2MP|MOOD:IND
63:13:2	ونَ	N	PRON|SUFF|2MP
64:1:1	فَ	P	REM|PREF|LEM:ف
64:1:2	كَذَّبُ	V	PERF|VF:2|ROOT:كذب|LEM:كَذَّبَ|3MP
64:1:3	و	N	PRON|SUFF|3MP
64:1:4	هُ	N	PRON|SUFF|3MS
64:2:1	فَ	P	REM|PREF|LEM:ف
64:2:2	أَنجَيْ	V	PERF|VF:4|ROOT:نجو|LEM:أَنجَى|1P
64:2:3	نَٰ	N	PRON|SUFF|1P
64:2:4	هُ	N	PRON|SUFF|3MS
64:3:1	وَ	P	CONJ|PREF|LEM:و
64:3:2	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
64:4:1	مَعَ	N	LOC|LEM:مَع|ACC
64:4:2	هُۥ	N	PRON|SUFF|3MS
64:5:1	فِى	P	P|LEM:فِي
64:6:1	ٱلْ	P	DET|PREF|LEM:ال
64:6:2	فُلْكِ	N	ROOT:فلك|LEM:فُلْك|M|GEN
64:7:1	وَ	P	CONJ|PREF|LEM:و
64:7:2	أَغْرَقْ	V	PERF|VF:4|ROOT:غرق|LEM:أُغْرِقُ|1P
64:7:3	نَا	N	PRON|SUFF|1P
64:8:1	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
64:9:1	كَذَّبُ	V	PERF|VF:2|ROOT:كذب|LEM:كَذَّبَ|3MP
