34:19:2	ذَّهَبَ	N	ROOT:ذهب|LEM:ذَهَب|M|ACC
34:20:1	وَ	P	CONJ|PREF|LEM:و
34:20:2	ٱلْ	P	DET|PREF|LEM:ال
34:20:3	فِضَّةَ	N	ROOT:فضض|LEM:فِضَّة|F|ACC
34:21:1	وَ	P	CONJ|PREF|LEM:و
34:21:2	لَا	P	NEG|LEM:لا
34:22:1	يُنفِقُ	V	IMPF|VF:4|ROOT:نفق|LEM:أَنفَقَ|3MP|MOOD:IND
34:22:2	ونَ	N	PRON|SUFF|3MP
34:22:3	هَا	N	PRON|SUFF|3FS
34:23:1	فِى	P	P|LEM:فِي
34:24:1	سَبِيلِ	N	ROOT:سبل|LEM:سَبِيل|M|GEN
34:25:1	ٱللَّهِ	N	PN|ROOT:أله|LEM:اللَّه|GEN
34:26:1	فَ	P	REM|PREF|LEM:ف
34:26:2	بَشِّرْ	V	IMPV|VF:2|ROOT:بشر|LEM:بُشِّرَ|2MS
34:26:3	هُم	N	PRON|SUFF|3MP
34:27:1	بِ	P	P|PREF|LEM:ب
34:27:2	عَذَابٍ	N	ROOT:عذب|LEM:عَذاب|M|INDEF|GEN
34:28:1	أَلِيمٍ	N	ROOT:ألم|LEM:أَلِيم|MS|INDEF|GEN|ADJ
35:1:1	يَوْمَ	N	ROOT:يوم|LEM:يَوْم|M|ACC
35:2:1	يُحْمَىٰ	V	IMPF|VF:1|PASS|ROOT:حمي|LEM:يُحْمَى|3MS|MOOD:IND
35:3:1	عَلَيْ	P	P|LEM:عَلَى
35:3:2	هَا	N	PRON|SUFF|3FS
35:4:1	فِى	P	P|LEM:فِي
35:5:1	نَارِ	N	ROOT:نور|LEM:نار|F|GEN
35:6:1	جَهَنَّمَ	N	PN|LEM:جَهَنَّم|GEN
35:7:1	فَ	P	CONJ|PREF|LEM:ف
35:7:2	تُكْوَىٰ	V	IMPF|VF:1|ROOT:كوي|LEM:تُكْوَى|3FS|MOOD:IND
35:8:1	بِ	P	P|PREF|LEM:ب
35:8:2	هَا	N	PRON|3FS
35:9:1	جِبَاهُ	N	ROOT:جبه|LEM:جِباه|MP|NOM
35:9:2	هُمْ	N	PRON|SUFF|3MP
35:10:1	وَ	P	CONJ|PREF|LEM:و
35:10:2	جُنُوبُ	N	ROOT:جنب|LEM:جَنب|MP|NOM
35:10:3	هُمْ	N	PRON|SUFF|3MP
35:11:1	وَ	P	CONJ|PREF|LEM:و
35:11:2	ظُهُورُ	N	ROOT:ظهر|LEM:ظَهْر|MP|NOM
35:11:3	هُمْ	N	PRON|SUFF|3MP
35:12:1	هَٰ	P	ATT|PREF|LEM:ه
35:12:2	ذَا	N	DEM|LEM:ذا|MS
35:13:1	مَا	N	REL|LEM:ما
35:14:1	كَنَزْ	V	PERF|VF:1|ROOT:كنز|LEM:كَنَزْ|2MP
35:14:2	تُمْ	N	PRON|SUFF|2MP
35:15:1	لِ	P	P|PREF|LEM:ل
35:15:2	أَنفُسِ	N	ROOT:نفس|LEM:نَفْس|FP|GEN
35:15:3	كُمْ	N	PRON|SUFF|2MP
35:16:1	فَ	P	REM|PREF|LEM:ف
35:16:2	ذُوقُ	V	IMPV|VF:1|ROOT:ذوق|LEM:ذاقُ|2MP
35:16:3	وا۟	N	PRON|SUFF|2MP
35:17:1	مَا	N	REL|LEM:ما
35:18:1	كُن	V	PERF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|2MP
35:18:2	تُمْ	N	PRON|SUFF|2MP
35:19:1	تَكْنِزُ	V	IMPF|VF:1|ROOT:كنز|LEM:كَنَزْ|2MP|MOOD:IND
35:19:2	ونَ	N	PRON|SUFF|2MP
36:1:1	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
36:2:1	عِدَّةَ	N	ROOT:عدد|LEM:عِدَّة|F|ACC
36:3:1	ٱل	P	DET|PREF|LEM:ال
36:3:2	شُّهُورِ	N	ROOT:شهر|LEM:شَهْر|MP|GEN
36:4:1	عِندَ	N	LOC|ROOT:عند|LEM:عِند|ACC
36:5:1	ٱللَّهِ	N	PN|ROOT:أله|LEM:اللَّه|GEN
36:6:1	ٱثْنَا	N	ROOT:ثني|LEM:اثْنَيْن|MD|NOM
36:7:1	عَشَرَ	N	ROOT:عشر|LEM:عَشَر|M|ACC
36:8:1	شَهْرًا	N	ROOT:شهر|LEM:شَهْر|M|INDEF|ACC
36:9:1	فِى	P	P|LEM:فِي
36:10:1	كِتَٰبِ	N	ROOT:كتب|LEM:كِتاب|M|GEN
36:11:1	ٱللَّهِ	N	PN|ROOT:أله|LEM:اللَّه|GEN
36:12:1	يَوْمَ	N	ROOT:يوم|LEM:يَوْم|M|ACC
36:13:1	خَلَقَ	V	PERF|VF:1|ROOT:خلق|LEM:خَلَقَ|3MS
36:14:1	ٱل	P	DET|PREF|LEM:ال
36:14:2	سَّمَٰوَٰتِ	N	ROOT:سمو|LEM:سَماء|FP|GEN
36:15:1	وَ	P	CONJ|PREF|LEM:و
36:15:2	ٱلْ	P	DET|PREF|LEM:ال
36:15:3	أَرْضَ	N	ROOT:أرض|LEM:أَرْض|F|ACC
36:16:1	مِنْ	P	P|LEM:مِن
36:16:2	هَآ	N	PRON|SUFF|3FS
36:17:1	أَرْبَعَةٌ	N	ROOT:ربع|LEM:أَرْبَعَة|F|INDEF|NOM
36:18:1	حُرُمٌ	N	ROOT:حرم|LEM:حَرام|MP|INDEF|NOM|ADJ
36:19:1	ذَٰ	N	DEM|LEM:ذا|MS
36:19:2	لِ	P	DIST|SUFF|LEM:ل
36:19:3	كَ	P	ADDR|SUFF|M
36:20:1	ٱل	P	DET|PREF|LEM:ال
36:20:2	دِّينُ	N	ROOT:دين|LEM:دِين|M|NOM
36:21:1	ٱلْ	P	DET|PREF|LEM:ال
36:21:2	قَيِّمُ	N	ROOT:قوم|LEM:قَيِّم|MS|NOM|ADJ
36:22:1	فَ	P	REM|PREF|LEM:ف
36:22:2	لَا	P	PRO|LEM:لا
36:23:1	تَظْلِمُ	V	IMPF|VF:1|ROOT:ظلم|LEM:ظَلَمَ|2MP|MOOD:JUS
36:23:2	وا۟	N	PRON|SUFF|2MP
36:24:1	فِي	P	P|LEM:فِي
36:24:2	هِنَّ	N	PRON|SUFF|3FP
36:25:1	أَنفُسَ	N	ROOT:نفس|LEM:نَفْس|FP|ACC
36:25:2	كُمْ	N	PRON|SUFF|2MP
36:26:1	وَ	P	CONJ|PREF|LEM:و
36:26:2	قَٰتِلُ	V	IMPV|VF:3|ROOT:قتل|LEM:قاتَلَ|2MP
36:26:3	وا۟	N	PRON|SUFF|2MP
36:27:1	ٱلْ	P	DET|PREF|LEM:ال
36:27:2	مُشْرِكِينَ	N	ACT_PCPL|VF:4|ROOT:شرك|LEM:مُشْرِك|MP|ACC
36:28:1	كَآفَّةً	N	ROOT:كفف|LEM:كافَّة|F|INDEF|ACC
36:29:1	كَ	P	P|PREF|LEM:ك
36:29:2	مَا	P	SUB|LEM:ما
36:30:1	يُقَٰتِلُ	V	IMPF|VF:3|ROOT:قتل|LEM:قاتَلَ|3MP|MOOD:IND
36:30:2	ونَ	N	PRON|SUFF|3MP
36:30:3	كُمْ	N	PRON|SUFF|2MP
36:31:1	كَآفَّةً	N	ROOT:كفف|LEM:كافَّة|F|INDEF|ACC
36:32:1	وَ	P	CONJ|PREF|LEM:و
36:32:2	ٱعْلَمُ	V	IMPV|VF:1|ROOT:علم|LEM:عَلِمَ|2MP
36:32:3	وٓا۟	N	PRON|SUFF|2MP
36:33:1	أَنَّ	P	ACC|LEM:أَنّ|FAM:إِنّ
36:34:1	ٱللَّهَ	N	PN|ROOT:أله|LEM:اللَّه|ACC
36:35:1	مَعَ	N	LOC|LEM:مَع|ACC
36:36:1	ٱلْ	P	DET|PREF|LEM:ال
36:36:2	مُتَّقِينَ	N	ACT_PCPL|VF:8|ROOT:وقي|LEM:مُتَّقي|MP|GEN
37:1:1	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
37:1:2	مَا	P	PREV|LEM:ما
37:2:1	ٱل	P	DET|PREF|LEM:ال
37:2:2	نَّسِىٓءُ	N	ROOT:نسأ|LEM:نَسِيء|M|NOM
37:3:1	زِيَادَةٌ	N	ROOT:زيد|LEM:زِيادَة|F|INDEF|NOM
37:4:1	فِى	P	P|LEM:فِي
37:5:1	ٱلْ	P	DET|PREF|LEM:ال
37:5:2	كُفْرِ	N	ROOT:كفر|LEM:كُفْر|M|GEN
37:6:1	يُضَلُّ	V	IMPF|VF:1|PASS|ROOT:ضلل|LEM:ضَلَّ|3MS|MOOD:IND
37:7:1	بِ	P	P|PREF|LEM:ب
37:7:2	هِ	N	PRON|3MS
37:8:1	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
37:9:1	كَفَرُ	V	PERF|VF:1|ROOT:كفر|LEM:كَفَرَ|3MP
37:9:2	وا۟	N	PRON|SUFF|3MP
37:10:1	يُحِلُّ	V	IMPF|VF:4|ROOT:حلل|LEM:أَحَلَّ|3MP|MOOD:IND
37:10:2	ونَ	N	PRON|SUFF|3MP
37:10:3	هُۥ	N	PRON|SUFF|3MS
37:11:1	عَامًا	N	ROOT:عوم|LEM:عام|M|INDEF|ACC
37:12:1	وَ	P	CONJ|PREF|LEM:و
37:12:2	يُحَرِّمُ	V	IMPF|VF:2|ROOT:حرم|LEM:حَرَّمَ|3MP|MOOD:IND
37:12:3	ونَ	N	PRON|SUFF|3MP
37:12:4	هُۥ	N	PRON|SUFF|3MS
37:13:1	عَامًا	N	ROOT:عوم|LEM:عام|M|INDEF|ACC
37:14:1	لِّ	P	PRP|PREF|LEM:ل
37:14:2	يُوَاطِـُٔ	V	IMPF|VF:3|ROOT:وطأ|LEM:يُواطِئُ|3MP|MOOD:SUBJ
37:14:3	وا۟	N	PRON|SUFF|3MP
37:15:1	عِدَّةَ	N	ROOT:عدد|LEM:عِدَّة|F|ACC
37:16:1	مَا	N	REL|LEM:ما
37:17:1	حَرَّمَ	V	PERF|VF:2|ROOT:حرم|LEM:حَرَّمَ|3MS
37:18:1	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
37:19:1	فَ	P	CONJ|PREF|LEM:ف
37:19:2	يُحِلُّ	V	IMPF|VF:4|ROOT:حلل|LEM:أَحَلَّ|3MP|MOOD:SUBJ
37:19:3	وا۟	N	PRON|SUFF|3MP
37:20:1	مَا	N	REL|LEM:ما
37:21:1	حَرَّمَ	V	PERF|VF:2|ROOT:حرم|LEM:حَرَّمَ|3MS
37:22:1	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
37:23:1	زُيِّنَ	V	PERF|VF:2|PASS|ROOT:زين|LEM:زَيَّنَ|3MS
37:24:1	لَ	P	P|PREF|LEM:ل
37:24:2	هُمْ	N	PRON|3MP
37:25:1	سُوٓءُ	N	ROOT:سوأ|LEM:سُوء|M|NOM
37:26:1	أَعْمَٰلِ	N	ROOT:عمل|LEM:عَمَل|MP|GEN
37:26:2	هِمْ	N	PRON|SUFF|3MP
37:27:1	وَ	P	CONJ|PREF|LEM:و
37:27:2	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
37:28:1	لَا	P	NEG|LEM:لا
37:29:1	يَهْدِى	V	IMPF|VF:1|ROOT:هدي|LEM:هَدَى|3MS|MOOD:IND
37:30:1	ٱلْ	P	DET|PREF|LEM:ال
37:30:2	قَوْمَ	N	ROOT:قوم|LEM:قَوْم|M|ACC
37:31:1	ٱلْ	P	DET|PREF|LEM:ال
37:31:2	كَٰفِرِينَ	N	ACT_PCPL|VF:1|ROOT:كفر|LEM:كافِر|MP|ACC|ADJ
38:1:1	يَٰٓ	P	VOC|PREF|LEM:ي
38:1:2	أَيُّ	N	ROOT:أيي|LEM:أَيّ|ACC
38:1:3	هَا	P	ATT|SUFF|LEM:ه
38:2:1	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
38:3:1	ءَامَنُ	V	PERF|VF:4|ROOT:أمن|LEM:آمَنَ|3MP
38:3:2	وا۟	N	PRON|SUFF|3MP
38:4:1	مَا	N	REL|LEM:ما
38:5:1	لَ	P	P|PREF|LEM:ل
38:5:2	كُمْ	N	PRON|2MP
38:6:1	إِذَا	N	T|LEM:إِذا
38:7:1	قِيلَ	V	PERF|VF:1|PASS|ROOT:قول|LEM:قالَ|3MS
38:8:1	لَ	P	P|PREF|LEM:ل
38:8:2	كُمُ	N	PRON|2MP
38:9:1	ٱنفِرُ	V	IMPV|VF:1|ROOT:نفر|LEM:نَفَرَ|2MP
38:9:2	وا۟	N	PRON|SUFF|2MP
38:10:1	فِى	P	P|LEM:فِي
38:11:1	سَبِيلِ	N	ROOT:سبل|LEM:سَبِيل|M|GEN
38:12:1	ٱللَّهِ	N	PN|ROOT:أله|LEM:اللَّه|GEN
38:13:1	ٱثَّاقَلْ	V	PERF|VF:6|ROOT:ثقل|LEM:اثّاقَلْ|2MP
38:13:2	تُمْ	N	PRON|SUFF|2MP
38:14:1	إِلَى	P	P|LEM:إِلَى
38:15:1	ٱلْ	P	DET|PREF|LEM:ال
38:15:2	أَرْضِ	N	ROOT:أرض|LEM:أَرْض|F|GEN
38:16:1	أَ	N	INTG|PREF|LEM:أ
38:16:2	رَضِي	V	PERF|VF:1|ROOT:رضو|LEM:رَضِيَ|2MP
38:16:3	تُم	N	PRON|SUFF|2MP
38:17:1	بِ	P	P|PREF|LEM:ب
38:17:2	ٱلْ	P	DET|PREF|LEM:ال
38:17:3	حَيَوٰةِ	N	ROOT:حيي|LEM:حَياة|F|GEN
38:18:1	ٱل	P	DET|PREF|LEM:ال
38:18:2	دُّنْيَا	N	ROOT:دنو|LEM:دُنْيا|FS|GEN|ADJ
38:19:1	مِنَ	P	P|LEM:مِن
38:20:1	ٱلْ	P	DET|PREF|LEM:ال
38:20:2	ءَاخِرَةِ	N	ROOT:أخر|LEM:آخِر|FS|GEN
38:21:1	فَ	P	REM|PREF|LEM:ف
38:21:2	مَا	N	REL|LEM:ما
38:22:1	مَتَٰعُ	N	ROOT:متع|LEM:مَتاع|M|NOM
38:23:1	ٱلْ	P	DET|PREF|LEM:ال
38:23:2	حَيَوٰةِ	N	ROOT:حيي|LEM:حَياة|F|GEN
38:24:1	ٱل	P	DET|PREF|LEM:ال
38:24:2	دُّنْيَا	N	ROOT:دنو|LEM:دُنْيا|FS|GEN|ADJ
38:25:1	فِى	P	P|LEM:فِي
38:26:1	ٱلْ	P	DET|PREF|LEM:ال
38:26:2	ءَاخِرَةِ	N	ROOT:أخر|LEM:آخِر|FS|GEN
38:27:1	إِلَّا	P	RES|LEM:إِلّا
38:28:1	قَلِيلٌ	N	ROOT:قلل|LEM:قَلِيل|MS|INDEF|NOM
39:1:1	إِ	P	COND|LEM:إِن
39:1:2	لَّا	P	NEG|LEM:لا
39:2:1	تَنفِرُ	V	IMPF|VF:1|ROOT:نفر|LEM:نَفَرَ|2MP|MOOD:JUS
39:2:2	وا۟	N	PRON|SUFF|2MP
39:3:1	يُعَذِّبْ	V	IMPF|VF:2|ROOT:عذب|LEM:عَذَّبَ|3MS|MOOD:JUS
39:3:2	كُمْ	N	PRON|SUFF|2MP
39:4:1	عَذَابًا	N	ROOT:عذب|LEM:عَذاب|M|INDEF|ACC
39:5:1	أَلِيمًا	N	ROOT:ألم|LEM:أَلِيم|MS|INDEF|ACC|ADJ
39:6:1	وَ	P	CONJ|PREF|LEM:و
39:6:2	يَسْتَبْدِلْ	V	IMPF|VF:10|ROOT:بدل|LEM:يَسْتَبْدِلْ|3MS|MOOD:JUS
39:7:1	قَوْمًا	N	ROOT:قوم|LEM:قَوْم|M|INDEF|ACC
39:8:1	غَيْرَ	N	ROOT:غير|LEM:غَيْر|M|ACC
39:8:2	كُمْ	N	PRON|SUFF|2MP
39:9:1	وَ	P	CONJ|PREF|LEM:و
39:9:2	لَا	P	PRO|LEM:لا
39:10:1	تَضُرُّ	V	IMPF|VF:1|ROOT:ضرر|LEM:يَضُرَّ|2MP|MOOD:JUS
39:10:2	و	N	PRON|SUFF|2MP
39:10:3	هُ	N	PRON|SUFF|3MS
39:11:1	شَيْـًٔا	N	ROOT:شيأ|LEM:شَىْء|M|INDEF|ACC
39:12:1	وَ	P	CONJ|PREF|LEM:و
39:12:2	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
39:13:1	عَلَىٰ	P	P|LEM:عَلَى
39:14:1	كُلِّ	N	ROOT:كلل|LEM:كُلّ|M|GEN
39:15:1	شَىْءٍ	N	ROOT:شيأ|LEM:شَىْء|M|INDEF|GEN
39:16:1	قَدِيرٌ	N	ROOT:قدر|LEM:قَدِير|M|INDEF|NOM
40:1:1	إِ	P	COND|LEM:إِن
40:1:2	لَّا	P	NEG|LEM:لا
40:2:1	تَنصُرُ	V	IMPF|VF:1|ROOT:نصر|LEM:نَصَرَ|2MP|MOOD:JUS
40:2:2	و	N	PRON|SUFF|2MP
40:2:3	هُ	N	PRON|SUFF|3MS
40:3:1	فَ	P	REM|PREF|LEM:ف
40:3:2	قَدْ	P	CERT|LEM:قَد
40:4:1	نَصَرَ	V	PERF|VF:1|ROOT:نصر|LEM:نَصَرَ|3MS
40:4:2	هُ	N	PRON|SUFF|3MS
40:5:1	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
40:6:1	إِذْ	N	T|LEM:إِذ
40:7:1	أَخْرَجَ	V	PERF|VF:4|ROOT:خرج|LEM:أَخْرَجَ|3MS
40:7:2	هُ	N	PRON|SUFF|3MS
40:8:1	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
40:9:1	كَفَرُ	V	PERF|VF:1|ROOT:كفر|LEM:كَفَرَ|3MP
40:9:2	وا۟	N	PRON|SUFF|3MP
40:10:1	ثَانِىَ	N	ROOT:ثني|LEM:ثانِي|ACC
40:11:1	ٱثْنَيْنِ	N	ROOT:ثني|LEM:اثْنَيْن|MD|GEN
40:12:1	إِذْ	N	T|LEM:إِذ
40:13:1	هُمَا	N	PRON|3D
40:14:1	فِى	P	P|LEM:فِي
40:15:1	ٱلْ	P	DET|PREF|LEM:ال
40:15:2	غَارِ	N	ROOT:غور|LEM:غار|M|GEN
40:16:1	إِذْ	N	T|LEM:إِذ
40:17:1	يَقُولُ	V	IMPF|VF:1|ROOT:قول|LEM:قالَ|3MS|MOOD:IND
40:18:1	لِ	P	P|PREF|LEM:ل
40:18:2	صَٰحِبِ	N	ROOT:صحب|LEM:صاحِب|GEN
40:18:3	هِۦ	N	PRON|SUFF|3MS
40:19:1	لَا	P	NEG|LEM:لا
40:20:1	تَحْزَنْ	V	IMPF|VF:1|ROOT:حزن|LEM:يَحْزُن|3FS|MOOD:JUS
40:21:1	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
40:22:1	ٱللَّهَ	N	PN|ROOT:أله|LEM:اللَّه|ACC
40:23:1	مَعَ	N	LOC|LEM:مَع|ACC
40:23:2	نَا	N	PRON|SUFF|1P
40:24:1	فَ	P	REM|PREF|LEM:ف
40:24:2	أَنزَلَ	V	PERF|VF:4|ROOT:نزل|LEM:أَنزَلَ|3MS
40:25:1	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
40:26:1	سَكِينَتَ	N	ROOT:سكن|LEM:سَكِينَة|F|ACC
40:26:2	هُۥ	N	PRON|SUFF|3MS
40:27:1	عَلَيْ	P	P|LEM:عَلَى
40:27:2	هِ	N	PRON|SUFF|3MS
40:28:1	وَ	P	CONJ|PREF|LEM:و
40:28:2	أَيَّدَ	V	PERF|VF:2|ROOT:أيد|LEM:أَيَّدَ|3MS
40:28:3	هُۥ	N	PRON|SUFF|3MS
40:29:1	بِ	P	P|PREF|LEM:ب
40:29:2	جُنُودٍ	N	ROOT:جند|LEM:جُند|MP|INDEF|GEN
40:30:1	لَّمْ	P	NEG|LEM:لَم
40:31:1	تَرَ	V	IMPF|VF:1|ROOT:رأي|LEM:رَأَى|2MP|MOOD:JUS
40:31:2	وْ	N	PRON|SUFF|2MP
40:31:3	هَا	N	PRON|SUFF|3FS
40:32:1	وَ	P	CONJ|PREF|LEM:و
40:32:2	جَعَلَ	V	PERF|VF:1|ROOT:جعل|LEM:جَعَلَ|3MS
40:33:1	كَلِمَةَ	N	ROOT:كلم|LEM:كَلِمَة|F|ACC
40:34:1	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
40:35:1	كَفَرُ	V	PERF|VF:1|ROOT:كفر|LEM:كَفَرَ|3MP
40:35:2	وا۟	N	PRON|SUFF|3MP
40:36:1	ٱل	P	DET|PREF|LEM:ال
40:36:2	سُّفْلَىٰ	N	ROOT:سفل|LEM:سُفْلَى|FS|NOM
40:37:1	وَ	P	CIRC|PREF|LEM:و
40:37:2	كَلِمَةُ	N	ROOT:كلم|LEM:كَلِمَة|F|NOM
40:38:1	ٱللَّهِ	N	PN|ROOT:أله|LEM:اللَّه|GEN
40:39:1	هِىَ	N	PRON|3FS
40:40:1	ٱلْ	P	DET|PREF|LEM:ال
40:40:2	عُلْيَا	N	ROOT:علو|LEM:عُلْيا|FS|NOM
40:41:1	وَ	P	CONJ|PREF|LEM:و
40:41:2	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
40:42:1	عَزِيزٌ	N	ROOT:عزز|LEM:عَزِيز|MS|INDEF|NOM|ADJ
40:43:1	حَكِيمٌ	N	ROOT:حكم|LEM:حَكِيم|MS|INDEF|NOM|ADJ
41:1:1	ٱنفِرُ	V	IMPV|VF:1|ROOT:نفر|LEM:نَفَرَ|2MP
41:1:2	وا۟	N	PRON|SUFF|2MP
41:2:1	خِفَافًا	N	ROOT:خفف|LEM:خَفِيف|MP|INDEF|ACC
41:3:1	وَ	P	CONJ|PREF|LEM:و
41:3:2	ثِقَالًا	N	ROOT:ثقل|LEM:ثَقِيل|MP|INDEF|ACC
41:4:1	وَ	P	CONJ|PREF|LEM:و
41:4:2	جَٰهِدُ	V	IMPV|VF:3|ROOT:جهد|LEM:جاهَدَ|2MP
41:4:3	وا۟	N	PRON|SUFF|2MP
41:5:1	بِ	P	P|PREF|LEM:ب
41:5:2	أَمْوَٰلِ	N	ROOT:مول|LEM:مال|MP|GEN
41:5:3	كُمْ	N	PRON|SUFF|2MP
41:6:1	وَ	P	CONJ|PREF|LEM:و
41:6:2	أَنفُسِ	N	ROOT:نفس|LEM:نَفْس|FP|GEN
41:6:3	كُمْ	N	PRON|SUFF|2MP
41:7:1	فِى	P	P|LEM:فِي
41:8:1	سَبِيلِ	N	ROOT:سبل|LEM:سَبِيل|M|GEN
41:9:1	ٱللَّهِ	N	PN|ROOT:أله|LEM:اللَّه|GEN
41:10:1	ذَٰ	N	DEM|LEM:ذا|MS
41:10:2	لِ	P	DIST|SUFF|LEM:ل
41:10:3	كُمْ	P	ADDR|SUFF|MP
41:11:1	خَيْرٌ	N	ROOT:خير|LEM:خَيْر|MS|INDEF|NOM
41:12:1	لَّ	P	P|PREF|LEM:ل
41:12:2	كُمْ	N	PRON|2MP
41:13:1	إِن	P	COND|LEM:إِن
41:14:1	كُن	V	PERF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|2MP
41:14:2	تُمْ	N	PRON|SUFF|2MP
41:15:1	تَعْلَمُ	V	IMPF|VF:1|ROOT:علم|LEM:عَلِمَ|2MP|MOOD:IND
41:15:2	ونَ	N	PRON|SUFF|2MP
42:1:1	لَوْ	P	COND|LEM:لَو
42:2:1	كَانَ	V	PERF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|3MS
42:3:1	عَرَضًا	N	ROOT:عرض|LEM:عَرَض|M|INDEF|ACC
42:4:1	قَرِيبًا	N	ROOT:قرب|LEM:قَرِيب|MS|INDEF|ACC|ADJ
42:5:1	وَ	P	CONJ|PREF|LEM:و
42:5:2	سَفَرًا	N	ROOT:سفر|LEM:سَفَر|M|INDEF|ACC
42:6:1	قَاصِدًا	N	ACT_PCPL|VF:1|ROOT:قصد|LEM:قاصِد|M|INDEF|ACC
42:7:1	لَّ	P	EMPH|PREF|LEM:ل
42:7:2	ٱتَّبَعُ	V	PERF|VF:8|ROOT:تبع|LEM:اتَّبَعَ|3MP
42:7:3	و	N	PRON|SUFF|3MP
42:7:4	كَ	N	PRON|SUFF|2MS
42:8:1	وَ	P	CONJ|PREF|LEM:و
42:8:2	لَٰكِنۢ	P	AMD|LEM:لٰكِن
42:9:1	بَعُدَتْ	V	PERF|VF:1|ROOT:بعد|LEM:بَعُدَتْ|3FS
42:10:1	عَلَيْ	P	P|LEM:عَلَى
42:10:2	هِمُ	N	PRON|SUFF|3MP
42:11:1	ٱل	P	DET|PREF|LEM:ال
42:11:2	شُّقَّةُ	N	ROOT:شقق|LEM:شُقَّة|F|NOM
42:12:1	وَ	P	CONJ|PREF|LEM:و
42:12:2	سَ	P	FUT|PREF|LEM:س
42:12:3	يَحْلِفُ	V	IMPF|VF:1|ROOT:حلف|LEM:حَلَفْ|3MP|MOOD:IND
42:12:4	ونَ	N	PRON|SUFF|3MP
42:13:1	بِ	P	P|PREF|LEM:ب
42:13:2	ٱللَّهِ	N	PN|ROOT:أله|LEM:اللَّه|GEN
42:14:1	لَوِ	P	COND|LEM:لَو
42:15:1	ٱسْتَطَعْ	V	PERF|VF:10|ROOT:طوع|LEM:اسْتَطاعَ|1P
42:15:2	نَا	N	PRON|SUFF|1P
42:16:1	لَ	P	EMPH|PREF|LEM:ل
42:16:2	خَرَجْ	V	PERF|VF:1|ROOT:خرج|LEM:خَرَجَ|1P
42:16:3	نَا	N	PRON|SUFF|1P
42:17:1	مَعَ	N	LOC|LEM:مَع|ACC
42:17:2	كُمْ	N	PRON|SUFF|2MP
42:18:1	يُهْلِكُ	V	IMPF|VF:4|ROOT:هلك|LEM:أَهْلَكَ|3MP|MOOD:IND
42:18:2	ونَ	N	PRON|SUFF|3MP
42:19:1	أَنفُسَ	N	ROOT:نفس|LEM:نَفْس|FP|ACC
42:19:2	هُمْ	N	PRON|SUFF|3MP
42:20:1	وَ	P	CONJ|PREF|LEM:و
42:20:2	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
42:21:1	يَعْلَمُ	V	IMPF|VF:1|ROOT:علم|LEM:عَلِمَ|3MS|MOOD:IND
42:22:1	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
42:22:2	هُمْ	N	PRON|SUFF|3MP
42:23:1	لَ	P	EMPH|PREF|LEM:ل
42:23:2	كَٰذِبُونَ	N	ACT_PCPL|VF:1|ROOT:كذب|LEM:كاذِب|MP|NOM
43:1:1	عَفَا	V	PERF|VF:1|ROOT:عفو|LEM:عَفا|3MS
43:2:1	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
43:3:1	عَن	P	P|LEM:عَن
43:3:2	كَ	N	PRON|SUFF|2MS
43:4:1	لِ	P	P|PREF|LEM:ل
43:4:2	مَ	N	INTG|LEM:ما
43:5:1	أَذِن	V	PERF|VF:1|ROOT:أذن|LEM:أَذِنَ|2MS
43:5:2	تَ	N	PRON|SUFF|2MS
43:6:1	لَ	P	P|PREF|LEM:ل
43:6:2	هُمْ	N	PRON|3MP
43:7:1	حَتَّىٰ	P	P|LEM:حَتَّى
43:8:1	يَتَبَيَّنَ	V	IMPF|VF:5|ROOT:بين|LEM:تَبَيَّنَ|3MS|MOOD:SUBJ
43:9:1	لَ	P	P|PREF|LEM:ل
43:9:2	كَ	N	PRON|2MS
43:10:1	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
43:11:1	صَدَقُ	V	PERF|VF:1|ROOT:صدق|LEM:صَدَقَ|3MP
43:11:2	وا۟	N	PRON|SUFF|3MP
43:12:1	وَ	P	CONJ|PREF|LEM:و
